timestamp,timestamp_ist,level0_action,level0_reason,active_minutes,ch1_active_minutes,ch2_active_minutes,ch1_ready,ch2_ready,actual_setpoint_ch1,actual_setpoint_ch2,level1_action,level1_reason,ahu_active_minutes,ahu_ready,ahu_freq_med,rat_med,rh_med,current_setpoint_ch1,recommended_setpoint_ch1,current_setpoint_ch2,recommended_setpoint_ch2,level2_action,level2_reason,chiller_stress,ch1_chiller_stress,ch2_chiller_stress,load,ch1_load,ch2_load,ch1_ev_out_med,ch1_evap_dt_med,ch1_return_temp_med,ch2_ev_out_med,ch2_evap_dt_med,ch2_return_temp_med,final_action_ch1,final_action_ch2,level3_action,level3_reason,best_possible_temp,avg_cond_inlet_temp,level3_delta,requested_ct_count,ct_active_count,ct_ch1_running,ct_ch2_running,CT1_VFD1_Mb2-VFD_Fr-Hz,CT1_VFD2_Mb2-VFD_Fr-Hz,CT2_VFD1_Mb2-VFD_Fr-Hz,CT2_VFD2_Mb2-VFD_Fr-Hz,CT1_VFD1_Mb1-VFD_Run-St,CT1_VFD2_Mb1-VFD_Run-St,CT2_VFD1_Mb1-VFD_Run-St,CT2_VFD2_Mb1-VFD_Run-St,ch1_power_med,ch2_power_med,ch1_setpoint_med,ch2_setpoint_med
2026-06-10 18:30:00+00:00,2026-06-11 00:00:00+05:30,pass,no active chillers,0.0,0.0,0.0,False,False,,,hold,incomplete 15min data window,,,,,,,,,,,,,,,,,,,,,,,,,,hold,incomplete 15min data window,,,,0,0,False,False,,,,,,,,,,,,
2026-06-10 18:45:00+00:00,2026-06-11 00:15:00+05:30,hold,chiller 2 is active but running for 25 minutes or less,9.0,0.0,9.0,False,False,9.0,9.0,,,,,0.0,23.85,24.0,9.0,,9.0,,,,,,,,,,12.7,0.0,12.75,11.85,2.0999999999999996,13.45,hold,hold,add_ct,delta 5.34 -> start 2 CT at 45 Hz,24.76,30.1,5.34,4,2,False,True,45.0,45.0,,,1.0,1.0,,,0.0,71.0,9.0,9.0
2026-06-10 19:00:00+00:00,2026-06-11 00:30:00+05:30,hold,chiller 2 is active but running for 25 minutes or less,24.0,0.0,24.0,False,False,9.0,9.0,,,,,0.0,23.8,24.0,9.0,,9.0,,,,,,,,,,12.6,0.40000000000000036,13.0,8.05,2.5999999999999996,10.6,hold,hold,add_ct,delta 6.54 -> start 2 CT at 45 Hz,24.76,31.3,6.54,4,2,False,True,45.0,45.0,,,1.0,1.0,,,0.0,70.5,9.0,9.0
2026-06-10 19:15:00+00:00,2026-06-11 00:45:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,39.0,0.0,39.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,23.6,25.0,9.0,,9.0,9.5,raise_setpoint,,0.3500000000000014,,0.3500000000000014,low,,low,12.8,-1.049999999999999,11.7,9.350000000000001,2.0999999999999996,11.9,,raise_setpoint,add_ct,delta 4.16 -> start 2 CT at 45 Hz,25.24,29.4,4.16,4,2,False,True,45.0,45.0,,,1.0,1.0,,,0.0,55.0,9.0,9.0
2026-06-10 19:30:00+00:00,2026-06-11 01:00:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,54.0,0.0,54.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,23.7,25.0,9.0,,9.0,9.3,raise_setpoint,,-0.09999999999999964,,-0.09999999999999964,medium,,medium,12.3,-0.20000000000000107,12.1,8.9,3.299999999999999,12.2,,raise_setpoint,add_ct,delta 5.01 -> start 2 CT at 45 Hz,25.24,30.25,5.01,4,2,False,True,45.0,45.0,,,1.0,1.0,,,0.0,91.0,9.0,9.0
2026-06-10 19:45:00+00:00,2026-06-11 01:15:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,69.0,0.0,69.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,23.6,26.0,9.0,,9.0,9.3,raise_setpoint,,-0.09999999999999964,,-0.09999999999999964,medium,,medium,12.1,0.5,12.6,8.9,2.8000000000000007,11.8,,raise_setpoint,add_ct,delta 5.74 -> start 2 CT at 45 Hz,24.96,30.7,5.74,4,2,False,True,45.0,45.0,,,1.0,1.0,,,0.0,75.5,9.0,9.0
2026-06-10 20:00:00+00:00,2026-06-11 01:30:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,84.0,0.0,84.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,23.5,26.0,9.0,,9.0,9.3,raise_setpoint,,0.0,,0.0,medium,,medium,12.350000000000001,0.049999999999998934,12.4,9.0,2.9000000000000004,11.9,,raise_setpoint,add_ct,delta 5.44 -> start 2 CT at 45 Hz,24.96,30.4,5.44,4,2,False,True,45.0,45.0,,,1.0,1.0,,,0.0,74.5,9.0,9.0
2026-06-10 20:15:00+00:00,2026-06-11 01:45:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,99.0,0.0,99.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,23.6,26.0,9.0,,9.0,9.3,raise_setpoint,,0.0,,0.0,medium,,medium,12.3,0.0,12.3,9.0,2.9000000000000004,11.9,,raise_setpoint,add_ct,delta 5.54 -> start 2 CT at 45 Hz,24.96,30.5,5.54,4,2,False,True,45.0,45.0,,,1.0,1.0,,,0.0,79.0,9.0,9.0
2026-06-10 20:30:00+00:00,2026-06-11 02:00:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,114.0,0.0,114.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,23.9,26.0,9.0,,9.0,9.3,raise_setpoint,,0.0,,0.0,medium,,medium,12.2,0.15000000000000213,12.4,9.0,2.8500000000000014,11.8,,raise_setpoint,add_ct,delta 5.94 -> start 2 CT at 45 Hz,24.96,30.9,5.94,4,2,False,True,45.0,45.0,,,1.0,1.0,,,0.0,77.5,9.0,9.0
2026-06-10 20:45:00+00:00,2026-06-11 02:15:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,129.0,0.0,129.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,23.75,27.0,9.0,,9.0,9.3,raise_setpoint,,0.0,,0.0,medium,,medium,12.25,0.05000000000000071,12.3,9.0,2.8000000000000007,11.8,,raise_setpoint,add_ct,delta 5.72 -> start 2 CT at 45 Hz,24.98,30.7,5.72,4,2,False,True,45.0,45.0,,,1.0,1.0,,,0.0,76.0,9.0,9.0
2026-06-10 21:00:00+00:00,2026-06-11 02:30:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,144.0,0.0,144.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,23.6,27.0,9.0,,9.0,9.3,raise_setpoint,,0.0,,0.0,medium,,medium,12.2,0.10000000000000142,12.3,9.0,2.75,11.7,,raise_setpoint,add_ct,delta 5.42 -> start 2 CT at 45 Hz,24.98,30.4,5.42,4,2,False,True,45.0,45.0,,,1.0,1.0,,,0.0,73.0,9.0,9.0
2026-06-10 21:15:00+00:00,2026-06-11 02:45:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,159.0,0.0,159.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,23.55,27.0,9.0,,9.0,9.3,raise_setpoint,,0.0,,0.0,medium,,medium,12.1,0.09999999999999964,12.2,9.0,2.6999999999999993,11.7,,raise_setpoint,add_ct,delta 5.32 -> start 2 CT at 45 Hz,24.98,30.3,5.32,4,2,False,True,45.0,45.0,,,1.0,1.0,,,0.0,72.0,9.0,9.0
2026-06-10 21:30:00+00:00,2026-06-11 03:00:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,174.0,0.0,174.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,23.3,27.0,9.0,,9.0,9.3,raise_setpoint,,0.0,,0.0,medium,,medium,12.1,0.049999999999998934,12.149999999999999,9.0,2.6999999999999993,11.7,,raise_setpoint,add_ct,delta 5.02 -> start 2 CT at 45 Hz,24.98,30.0,5.02,4,2,False,True,45.0,45.0,,,1.0,1.0,,,0.0,70.5,9.0,9.0
2026-06-10 21:45:00+00:00,2026-06-11 03:15:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,189.0,0.0,189.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,23.3,27.0,9.0,,9.0,9.3,raise_setpoint,,0.0,,0.0,medium,,medium,12.0,0.09999999999999964,12.1,9.0,2.6499999999999986,11.649999999999999,,raise_setpoint,add_ct,delta 5.02 -> start 2 CT at 45 Hz,24.88,29.9,5.02,4,2,False,True,45.0,45.0,,,1.0,1.0,,,0.0,70.0,9.0,9.0
2026-06-10 22:00:00+00:00,2026-06-11 03:30:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,204.0,0.0,204.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,23.2,27.0,9.0,,9.0,9.3,raise_setpoint,,0.0,,0.0,medium,,medium,12.0,0.09999999999999964,12.1,9.0,2.6999999999999993,11.7,,raise_setpoint,add_ct,delta 5.02 -> start 2 CT at 45 Hz,24.88,29.9,5.02,4,2,False,True,45.0,45.0,,,1.0,1.0,,,0.0,70.0,9.0,9.0
2026-06-10 22:15:00+00:00,2026-06-11 03:45:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,219.0,0.0,219.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,23.2,27.0,9.0,,9.0,9.3,raise_setpoint,,0.0,,0.0,medium,,medium,12.0,0.09999999999999964,12.1,9.0,2.6999999999999993,11.7,,raise_setpoint,add_ct,delta 5.02 -> start 2 CT at 45 Hz,24.88,29.9,5.02,4,2,False,True,45.0,45.0,,,1.0,1.0,,,0.0,70.0,9.0,9.0
2026-06-10 22:30:00+00:00,2026-06-11 04:00:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,234.0,0.0,234.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,23.1,27.0,9.0,,9.0,9.3,raise_setpoint,,0.0,,0.0,medium,,medium,12.0,0.09999999999999964,12.1,9.0,2.650000000000002,11.7,,raise_setpoint,add_ct,delta 4.67 -> start 2 CT at 45 Hz,24.88,29.55,4.67,4,2,False,True,45.0,45.0,,,1.0,1.0,,,0.0,68.5,9.0,9.0
2026-06-10 22:45:00+00:00,2026-06-11 04:15:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,249.0,0.0,249.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,22.9,27.0,9.0,,9.0,9.3,raise_setpoint,,0.0,,0.0,medium,,medium,12.0,0.0,12.0,9.0,2.5999999999999996,11.6,,raise_setpoint,add_ct,delta 4.30 -> start 2 CT at 45 Hz,24.8,29.1,4.3,4,2,False,True,45.0,45.0,,,1.0,1.0,,,0.0,66.0,9.0,9.0
2026-06-10 23:00:00+00:00,2026-06-11 04:30:00+05:30,pass,no active chillers,0.0,0.0,0.0,False,False,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,23.1,27.0,9.0,,9.0,9.3,raise_setpoint,,0.0,,0.0,medium,,medium,12.0,0.0,12.0,9.0,2.5999999999999996,11.6,,raise_setpoint,hold,no running chillers or missing condenser inlet temp,,,,0,0,False,False,,,,,,,,,0.0,0.0,9.0,9.0
2026-06-10 23:15:00+00:00,2026-06-11 04:45:00+05:30,pass,no active chillers,0.0,0.0,0.0,False,False,9.0,9.0,hold,incomplete 15min data window,,,0.0,23.2,27.0,9.0,,9.0,,,,,,,,,,12.4,0.09999999999999964,12.4,13.350000000000001,0.34999999999999964,13.75,,,hold,no running chillers or missing condenser inlet temp,,,,0,0,False,False,,,,,,,,,0.0,0.0,9.0,9.0
2026-06-10 23:30:00+00:00,2026-06-11 05:00:00+05:30,pass,no active chillers,0.0,0.0,0.0,False,False,9.0,9.0,hold,incomplete 15min data window,,,0.0,23.7,27.0,9.0,,9.0,,,,,,,,,,12.5,0.0,12.5,16.075,0.29999999999999893,16.450000000000003,,,hold,no running chillers or missing condenser inlet temp,,,,0,0,False,False,,,,,,,,,0.0,0.0,9.0,9.0
2026-06-10 23:45:00+00:00,2026-06-11 05:15:00+05:30,pass,no active chillers,0.0,0.0,0.0,False,False,9.0,9.0,hold,incomplete 15min data window,,,0.0,24.85,27.0,9.0,,9.0,,,,,,,,,,12.7,0.05000000000000071,12.8,17.0,0.10000000000000142,17.1,,,hold,no running chillers or missing condenser inlet temp,,,,0,0,False,False,,,,,,,,,0.0,0.0,9.0,9.0
2026-06-11 00:00:00+00:00,2026-06-11 05:30:00+05:30,pass,no active chillers,0.0,0.0,0.0,False,False,9.0,9.0,hold,incomplete 15min data window,,,0.0,25.4,27.0,9.0,,9.0,,,,,,,,,,13.0,0.0,13.0,17.0,0.1999999999999993,17.2,,,hold,no running chillers or missing condenser inlet temp,,,,0,0,False,False,,,,,,,,,0.0,0.0,9.0,9.0
2026-06-11 00:15:00+00:00,2026-06-11 05:45:00+05:30,pass,no active chillers,0.0,0.0,0.0,False,False,9.0,9.0,hold,incomplete 15min data window,,,0.0,25.8,32.0,9.0,,9.0,,,,,,,,,,13.1,-0.09999999999999964,13.05,17.0,0.3999999999999986,17.4,,,hold,no running chillers or missing condenser inlet temp,,,,0,0,False,False,,,,,,,,,0.0,0.0,9.0,9.0
2026-06-11 00:30:00+00:00,2026-06-11 06:00:00+05:30,pass,no active chillers,0.0,0.0,0.0,False,False,9.0,9.0,hold,incomplete 15min data window,,,0.0,26.3,32.0,9.0,,9.0,,,,,,,,,,13.4,-0.20000000000000107,13.2,17.0,0.5,17.5,,,hold,no running chillers or missing condenser inlet temp,,,,0,0,False,False,,,,,,,,,0.0,0.0,9.0,9.0
2026-06-11 00:45:00+00:00,2026-06-11 06:15:00+05:30,pass,no active chillers,0.0,0.0,0.0,False,False,9.0,9.0,hold,incomplete 15min data window,,,0.0,26.4,31.0,9.0,,9.0,,,,,,,,,,13.6,-0.25,13.4,17.0,0.5,17.5,,,hold,no running chillers or missing condenser inlet temp,,,,0,0,False,False,,,,,,,,,0.0,0.0,9.0,9.0
2026-06-11 01:00:00+00:00,2026-06-11 06:30:00+05:30,pass,no active chillers,0.0,0.0,0.0,False,False,9.0,9.0,hold,incomplete 15min data window,,,0.0,26.6,31.0,9.0,,9.0,,,,,,,,,,13.850000000000001,-0.3000000000000007,13.55,17.125,0.5,17.6,,,hold,no running chillers or missing condenser inlet temp,,,,0,0,False,False,,,,,,,,,0.0,0.0,9.0,9.0
2026-06-11 01:15:00+00:00,2026-06-11 06:45:00+05:30,pass,no active chillers,0.0,0.0,0.0,False,False,9.0,9.0,hold,incomplete 15min data window,,,0.0,26.7,31.0,9.0,,9.0,,,,,,,,,,14.0,-0.3000000000000007,13.7,17.3,0.4499999999999993,17.7,,,hold,no running chillers or missing condenser inlet temp,,,,0,0,False,False,,,,,,,,,0.0,0.0,9.0,9.0
2026-06-11 01:30:00+00:00,2026-06-11 07:00:00+05:30,pass,no active chillers,0.0,0.0,0.0,False,False,9.0,9.0,hold,incomplete 15min data window,,,0.0,26.75,31.0,9.0,,9.0,,,,,,,,,,14.2,-0.29999999999999893,13.9,17.4,0.40000000000000213,17.85,,,hold,no running chillers or missing condenser inlet temp,,,,0,0,False,False,,,,,,,,,0.0,0.0,9.0,9.0
2026-06-11 01:45:00+00:00,2026-06-11 07:15:00+05:30,pass,no active chillers,0.0,0.0,0.0,False,False,9.0,9.0,hold,incomplete 15min data window,,,0.0,26.9,28.0,9.0,,9.0,,,,,,,,,,14.4,-0.40000000000000036,14.0,17.5,0.3999999999999986,17.9,,,hold,no running chillers or missing condenser inlet temp,,,,0,0,False,False,,,,,,,,,0.0,0.0,9.0,9.0
2026-06-11 02:00:00+00:00,2026-06-11 07:30:00+05:30,pass,no active chillers,0.0,0.0,0.0,False,False,9.0,9.0,hold,incomplete 15min data window,,,0.0,27.0,28.0,9.0,,9.0,,,,,,,,,,14.6,-0.5,14.1,17.6,0.3999999999999986,18.0,,,hold,no running chillers or missing condenser inlet temp,,,,0,0,False,False,,,,,,,,,0.0,0.0,9.0,9.0
2026-06-11 02:15:00+00:00,2026-06-11 07:45:00+05:30,hold,chiller 2 is active but running for 25 minutes or less,11.0,0.0,11.0,False,False,9.0,9.0,,,,,0.0,26.1,28.0,9.0,,9.0,,,,,,,,,,14.2,0.6000000000000014,14.8,16.65,3.3500000000000014,19.85,hold,hold,increase_ct_speed,delta 1.23 -> increase 1 CT to 48 Hz,26.02,27.25,1.23,1,4,False,True,,48.0,,,,,,,0.0,106.5,9.0,9.0
2026-06-11 02:30:00+00:00,2026-06-11 08:00:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,26.0,0.0,26.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,16.0,False,40.0,26.05,28.0,9.0,,9.0,9.0,hold,high load hold at 9.0,0.09999999999999964,,0.09999999999999964,high,,high,15.1,2.6500000000000004,17.75,9.1,5.4,14.5,,hold,increase_ct_speed,delta 2.23 -> increase 3 CT to 48 Hz,26.02,28.25,2.23,3,4,False,True,48.0,48.0,48.0,,,,,,0.0,161.0,9.0,9.0
2026-06-11 02:45:00+00:00,2026-06-11 08:15:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,41.0,0.0,41.0,False,True,9.0,9.0,hold,RAT in 24-26 band,31.0,True,40.0,24.0,28.0,9.0,,9.0,9.0,,,,,,,,,16.65,-0.8499999999999996,15.9,8.75,4.200000000000001,12.95,,hold,increase_ct_speed,delta 1.33 -> increase 1 CT to 48 Hz,27.17,28.5,1.33,1,4,False,True,,48.0,,,,,,,0.0,114.0,9.0,9.0
2026-06-11 03:00:00+00:00,2026-06-11 08:30:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,56.0,0.0,56.0,False,True,9.0,9.0,go_to_level_2,,46.0,True,40.0,23.45,28.0,9.0,,9.0,9.3,raise_setpoint,,0.09999999999999964,,0.09999999999999964,medium,,medium,16.0,-1.5500000000000007,14.350000000000001,9.1,3.8499999999999996,13.0,,raise_setpoint,hold,delta 0.83 <= 1.00,27.17,28.0,0.83,0,0,False,True,,,,,,,,,0.0,101.0,9.0,9.0
2026-06-11 03:15:00+00:00,2026-06-11 08:45:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,71.0,0.0,71.0,False,True,9.0,9.0,go_to_level_2,,61.0,True,36.0,23.45,28.0,9.0,,9.0,9.0,hold,high load hold at 9.0,0.1999999999999993,,0.1999999999999993,high,,high,15.0,-1.0,14.0,9.2,5.350000000000001,14.45,,hold,increase_ct_speed,delta 1.23 -> increase 1 CT to 48 Hz,27.17,28.4,1.23,1,4,False,True,,48.0,,,,,,,0.0,157.5,9.0,9.0
2026-06-11 03:30:00+00:00,2026-06-11 09:00:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,86.0,0.0,86.0,False,True,9.0,9.0,go_to_level_2,,76.0,True,36.0,22.8,28.0,9.0,,9.0,9.0,hold,high load hold at 9.0,0.4499999999999993,,0.4499999999999993,high,,high,14.350000000000001,0.24999999999999822,14.6,9.45,5.5,14.9,,hold,increase_ct_speed,delta 2.28 -> increase 3 CT to 48 Hz,27.17,29.45,2.28,3,4,False,True,48.0,48.0,48.0,,,,,,0.0,167.5,9.0,9.0
2026-06-11 03:45:00+00:00,2026-06-11 09:15:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,101.0,0.0,101.0,False,True,9.0,9.0,go_to_level_2,,91.0,True,36.0,22.4,27.0,9.0,,9.0,9.0,hold,high load hold at 9.0,0.40000000000000036,,0.40000000000000036,high,,high,14.45,0.5499999999999989,15.0,9.4,5.5,14.9,,hold,increase_ct_speed,delta 1.60 -> increase 2 CT to 48 Hz,27.85,29.45,1.6,2,4,False,True,48.0,48.0,,,,,,,0.0,167.0,9.0,9.0
2026-06-11 04:00:00+00:00,2026-06-11 09:30:00+05:30,hold,chiller 1 and chiller 2 are active but running for 25 minutes or less,12.0,13.0,12.0,False,False,9.0,9.0,,,,,36.0,22.2,27.0,9.0,,9.0,,,,,,,,,,9.149999999999999,3.5,12.649999999999999,9.0,3.75,12.850000000000001,hold,hold,increase_ct_speed,delta 1.02 -> increase 1 CT to 48 Hz,27.85,28.875,1.025,1,4,True,True,,48.0,,,,,,,89.0,104.5,9.0,9.0
2026-06-11 04:15:00+00:00,2026-06-11 09:45:00+05:30,pass,chiller 1 and chiller 2 are active and running for more than 25 minutes,27.0,28.0,27.0,True,True,9.0,9.0,go_to_level_2,,120.0,True,36.0,21.95,27.0,9.0,9.3,9.0,9.3,raise_setpoint,ch1: raise_setpoint; ch2: raise_setpoint,,-0.05000000000000071,-0.09999999999999964,,medium,medium,8.95,2.6999999999999993,11.6,8.9,2.8500000000000014,11.8,raise_setpoint,raise_setpoint,increase_ct_speed,delta 1.52 -> increase 2 CT to 48 Hz,27.85,29.375,1.525,2,4,True,True,48.0,48.0,,,,,,,60.0,72.0,9.0,9.0
2026-06-11 04:30:00+00:00,2026-06-11 10:00:00+05:30,pass,chiller 1 and chiller 2 are active and running for more than 25 minutes,42.0,43.0,42.0,True,True,9.0,9.0,go_to_level_2,,135.0,True,36.0,22.5,27.0,9.0,9.3,9.0,9.3,raise_setpoint,ch1: raise_setpoint; ch2: raise_setpoint,,0.0,0.0,,medium,medium,9.0,2.75,11.8,9.0,2.8000000000000007,12.0,raise_setpoint,raise_setpoint,hold,delta 0.92 <= 1.00,27.85,28.775,0.925,0,0,True,True,,,,,,,,,57.0,69.0,9.0,9.0
2026-06-11 04:45:00+00:00,2026-06-11 10:15:00+05:30,pass,chiller 1 and chiller 2 are active and running for more than 25 minutes,57.0,58.0,57.0,True,True,9.0,9.0,go_to_level_2,,150.0,True,36.0,22.1,24.0,9.0,9.3,9.0,9.3,raise_setpoint,ch1: raise_setpoint; ch2: raise_setpoint,,0.0,0.0,,medium,medium,9.0,2.75,11.75,9.0,2.9000000000000004,11.9,raise_setpoint,raise_setpoint,hold,delta 0.93 <= 1.00,27.89,28.825,0.935,0,0,True,True,,,,,,,,,61.5,74.0,9.0,9.0
2026-06-11 05:00:00+00:00,2026-06-11 10:30:00+05:30,pass,chiller 1 and chiller 2 are active and running for more than 25 minutes,72.0,73.0,72.0,True,True,9.0,9.0,go_to_level_2,,165.0,True,36.0,22.15,24.0,9.0,9.3,9.0,9.3,raise_setpoint,ch1: raise_setpoint; ch2: raise_setpoint,,-0.05000000000000071,0.0,,medium,medium,8.95,2.6000000000000014,11.55,9.0,2.75,11.7,raise_setpoint,raise_setpoint,hold,delta 0.88 <= 1.00,27.89,28.775,0.885,0,0,True,True,,,,,,,,,56.0,67.5,9.0,9.0
2026-06-11 05:15:00+00:00,2026-06-11 10:45:00+05:30,hold,chiller 1 and chiller 2 are active but running for 25 minutes or less,12.0,12.0,12.0,False,False,9.0,9.0,,,,,36.0,22.85,24.0,9.0,,9.0,,,,,,,,,,8.9,3.1500000000000004,12.1,8.95,3.25,12.3,hold,hold,hold,delta 0.51 <= 1.00,27.89,28.4,0.51,0,0,True,True,,,,,,,,,73.0,86.0,9.0,9.0
2026-06-11 05:30:00+00:00,2026-06-11 11:00:00+05:30,pass,chiller 1 and chiller 2 are active and running for more than 25 minutes,27.0,27.0,27.0,True,True,9.0,9.0,go_to_level_2,AHU not running long enough,21.0,False,36.0,22.15,24.0,9.0,9.3,9.0,9.3,raise_setpoint,ch1: raise_setpoint; ch2: raise_setpoint,,0.0,0.0,,medium,medium,9.0,2.8000000000000007,11.75,9.0,2.950000000000001,11.9,raise_setpoint,raise_setpoint,increase_ct_speed,delta 1.51 -> increase 2 CT to 48 Hz,27.89,29.4,1.51,2,4,True,True,48.0,48.0,,,,,,,63.0,74.5,9.0,9.0
2026-06-11 05:45:00+00:00,2026-06-11 11:15:00+05:30,pass,no active chillers,0.0,0.0,0.0,False,False,9.0,9.0,go_to_level_2,,35.0,True,36.0,21.7,21.0,9.0,9.3,9.0,9.3,raise_setpoint,ch1: raise_setpoint; ch2: raise_setpoint,,0.0,0.0,,medium,medium,9.0,3.25,12.25,9.0,3.325000000000001,12.4,raise_setpoint,raise_setpoint,hold,no running chillers or missing condenser inlet temp,,,,0,0,False,False,,,,,,,,,79.0,92.5,9.0,9.0
2026-06-11 06:00:00+00:00,2026-06-11 11:30:00+05:30,hold,chiller 1 and chiller 2 are active but running for 25 minutes or less,11.0,11.0,11.0,False,False,9.0,9.0,,,,,0.0,23.15,21.0,9.0,,9.0,,,,,,,,,,9.0,3.049999999999999,12.3,9.0,3.1000000000000014,12.4,hold,hold,increase_ct_speed,delta 1.93 -> increase 2 CT to 48 Hz,27.82,29.75,1.93,2,4,True,True,48.0,48.0,,,,,,,75.0,86.0,9.0,9.0
2026-06-11 06:15:00+00:00,2026-06-11 11:45:00+05:30,pass,chiller 1 and chiller 2 are active and running for more than 25 minutes,26.0,26.0,26.0,True,True,9.0,9.0,go_to_level_2,AHU not running long enough,19.0,False,36.0,22.75,22.0,9.0,9.3,9.0,9.3,raise_setpoint,ch1: raise_setpoint; ch2: raise_setpoint,,0.25,0.3000000000000007,,medium,medium,9.25,2.75,11.9,9.3,2.75,12.0,raise_setpoint,raise_setpoint,increase_ct_speed,delta 1.81 -> increase 2 CT to 48 Hz,27.96,29.775,1.815,2,4,True,True,48.0,48.0,,,,,,,60.5,72.5,9.0,9.0
2026-06-11 06:30:00+00:00,2026-06-11 12:00:00+05:30,hold,chiller 1 and chiller 2 are active but running for 25 minutes or less,3.0,3.0,3.0,False,False,9.0,9.0,,,,,18.0,22.275,22.0,9.0,,9.0,,,,,,,,,,12.1,0.29999999999999893,12.9,12.8,0.3999999999999986,12.9,hold,hold,increase_ct_speed,delta 1.89 -> increase 2 CT to 48 Hz,27.96,29.85,1.89,2,4,True,True,48.0,48.0,,,,,,,24.5,23.5,9.0,9.0
2026-06-11 06:45:00+00:00,2026-06-11 12:15:00+05:30,hold,chiller 1 and chiller 2 are active but running for 25 minutes or less,18.0,18.0,18.0,False,False,9.0,9.0,,,,,36.0,23.15,19.0,9.0,,9.0,,,,,,,,,,8.75,3.700000000000001,12.1,8.850000000000001,3.9499999999999993,12.25,hold,hold,increase_ct_speed,delta 2.67 -> increase 4 CT to 48 Hz,27.56,30.225,2.665,4,4,True,True,48.0,48.0,48.0,48.0,,,,,90.0,108.5,9.0,9.0
2026-06-11 07:00:00+00:00,2026-06-11 12:30:00+05:30,pass,chiller 1 and chiller 2 are active and running for more than 25 minutes,33.0,33.0,33.0,True,True,9.0,9.0,go_to_level_2,AHU not running long enough,23.0,False,36.0,22.4,19.0,9.0,9.3,9.0,9.3,raise_setpoint,ch1: raise_setpoint; ch2: raise_setpoint,,0.0,0.0,,medium,medium,9.0,3.1999999999999993,12.2,9.0,3.3000000000000007,12.3,raise_setpoint,raise_setpoint,increase_ct_speed,delta 2.77 -> increase 4 CT to 48 Hz,27.56,30.325,2.765,4,4,True,True,48.0,48.0,48.0,48.0,,,,,79.0,92.0,9.0,9.0
2026-06-11 07:15:00+00:00,2026-06-11 12:45:00+05:30,pass,chiller 1 and chiller 2 are active and running for more than 25 minutes,48.0,48.0,48.0,True,True,9.0,9.0,go_to_level_2,,38.0,True,36.0,22.0,19.0,9.0,9.3,9.0,9.3,raise_setpoint,ch1: raise_setpoint; ch2: raise_setpoint,,0.0,0.0,,medium,medium,9.0,3.1499999999999986,12.1,9.0,3.3000000000000007,12.3,raise_setpoint,raise_setpoint,increase_ct_speed,delta 2.82 -> increase 4 CT to 48 Hz,27.56,30.375,2.815,4,4,True,True,48.0,48.0,48.0,48.0,,,,,78.0,92.0,9.0,9.0
